,0,1,2,3,class
797,20.145637500000024,4468.513021523435,0.002422500000000001,202.75109810781265,no_dust
798,30.01126875,6541.0826345507785,0.018807500000000005,251.8399726640626,no_dust
799,19.228593749999995,4380.547455527348,0.010582499999999998,170.87356624687513,no_dust
800,47.471756250000034,9244.827113027348,0.01959374999999998,900.878023611719,no_dust
801,25.573950000000007,5604.791266406244,-0.005158749999999999,309.1525024414062,no_dust
802,19.42558124999999,4228.754416347651,0.0013787499999999991,252.18192462109357,no_dust
803,25.446131250000015,5340.779047441409,-0.011652499999999996,315.25775971875015,no_dust
804,25.41361875000002,5070.604439707029,0.006146250000000002,353.2777706664065,no_dust
805,23.261418749999983,4839.455093730471,0.005526250000000002,421.4030734320314,no_dust
806,22.620412499999993,4984.215526757809,-0.009333750000000005,219.66517690703114,no_dust
807,13.359131249999999,3091.8230766210945,-0.0012050000000000027,137.86941933593752,no_dust
808,15.682947144288569,3273.0899074124804,-0.0013376753507014039,221.9920373763153,no_dust
809,24.061799999999987,5282.711671640625,-0.00932249999999999,218.2609236953123,no_dust
810,36.30945000000001,7154.776239960938,0.005993750000000004,585.7479057101561,no_dust
811,37.5761625,7557.755774062497,0.0024700000000000004,656.43984649375,no_dust
812,8.156174999999994,1956.6198270703144,-0.024946250000000007,108.15373536484373,no_dust
813,,,,,no_dust
814,,,,,no_dust
815,3.0989583333333335,777.886962890625,-0.015277777777777779,19.387947743055555,no_dust
816,5.013788377192982,1161.400256733141,0.0048812134502924,82.51866173816698,no_dust
817,19.55849999999998,4310.090785195311,0.008396250000000003,186.77743285859393,no_dust
818,16.288125,3687.549969726563,-0.002257499999999997,191.95906882187484,no_dust
819,6.474776785714285,1536.1397440011162,0.005756302521008401,112.51404257812493,no_dust
820,0.0,0.0,-0.011666666666666667,2.286276822916667,no_dust
821,14.160030549898172,3194.5923335667026,-0.0032166496945010173,209.09101132812506,no_dust
822,90.02934374999998,14801.230127285158,0.015903749999999987,1212.8394716023436,no_dust
823,84.2921625,14278.787831601578,0.01371249999999999,1069.6242171031251,no_dust
824,83.75283749999993,14275.821573984365,0.002458750000000002,824.2877016726554,no_dust
825,71.12173124999998,12859.319463222646,0.0014350000000000012,621.4403311796867,no_dust
826,0.0,0.0,0.0015416666666666675,35.710053072916665,no_dust
827,79.84942499999995,13576.286383242186,-0.0005350000000000063,1230.5075666374998,no_dust
828,81.13271250000005,13673.234086171868,-0.004084999999999995,1335.121623667189,no_dust
829,86.16800624999992,14467.025910058586,0.006527500000000002,1740.2031474000005,no_dust
830,,,,,no_dust
831,81.8792249999999,14127.029540156245,0.020439999999999996,1435.763375721874,no_dust
832,84.65840624999998,14394.829566972661,0.0018237500000000022,1551.0658397242178,no_dust
833,84.3686625000001,14378.350250742182,-0.010721249999999991,1483.513728264845,no_dust
834,85.38356249999993,14450.900675273437,-0.009154999999999996,1477.9359353093732,no_dust
835,6.995858433734948,1455.1277852033131,-0.0024397590361445805,262.057450015688,no_dust
836,46.616231249999984,8878.885514121099,-0.012511249999999998,1137.327338730469,no_dust
837,1.2411057692307685,303.48674053485576,0.0023882918552036204,197.56874044206023,no_dust
838,40.630425,7015.660332539071,-0.002493749999999997,927.4656289007808,no_dust
839,57.96245624999998,10854.478112167975,0.002494999999999999,989.721487692188,no_dust
840,52.179505368098155,10314.804476550522,-0.0006697341513292434,509.3586903565954,no_dust
841,47.41597499999997,9550.86559910156,-0.007787500000000006,523.4551115296878,no_dust
842,67.78856249999997,12471.374775937495,0.012920000000000013,999.465195503124,no_dust
843,74.67611250000006,13166.566195078125,0.026824999999999998,952.4399611359372,no_dust
844,48.14081250000002,9056.99442480469,0.0046075,588.2836101453124,no_dust
845,34.55855624999999,7106.335307402347,0.019043750000000005,331.5628669273439,no_dust
846,80.48565000000005,13865.340085312486,-0.006507500000000002,919.7372232250005,no_dust
847,67.14722826086957,12328.233170176629,0.004063405797101451,694.6718061492297,no_dust
848,0.0,0.0,-0.025,2.001875,no_dust
849,0.0,0.0,-0.002121710526315789,2.7772369140624997,no_dust
850,1.3184659090909092,325.23352894176134,0.00971590909090909,9.392068217329545,no_dust
851,19.84042379275653,4447.400442321903,-0.00767228370221328,289.0292627632986,no_dust
852,33.82255600814668,7009.702345937822,-0.005588085539714875,659.589699085094,no_dust
853,81.62964374999987,14048.185051230475,-0.020732499999999997,1071.585480775,no_dust
854,81.10051875000003,14046.130667636715,-0.025695,1430.047871498438,no_dust
855,71.78760000000004,13012.851870351577,0.006239999999999997,604.9850051750002,no_dust
856,82.46700000000001,14186.187456328133,-0.002832500000000002,1494.588914135938,no_dust
857,55.69017857142853,10652.057900936541,0.009316770186335402,458.11473169642863,no_dust
858,82.12625625000003,13317.256908105483,0.006382500000000003,1816.652780275001,no_dust
859,80.31129374999998,13331.064966855478,0.002204999999999998,2126.2744898906267,no_dust
860,73.28349374999998,11969.796462714852,0.0038037499999999985,1381.5429675054693,no_dust
861,79.17367499999996,12856.345839492189,-0.029002499999999983,2192.93338029375,no_dust
862,83.97500625,14257.148172011714,-0.0024275000000000017,1200.4118935109368,no_dust
863,76.57873124999998,13611.153245449226,-0.0037125000000000096,1052.8380163468755,no_dust
864,76.51689375000002,13544.05333833985,0.015246250000000005,1064.5047057460938,no_dust
865,77.43106875000002,13689.542406972641,0.0036762499999999985,1060.483155677344,no_dust
866,83.70088125000005,14298.940552324222,-0.006650000000000003,1200.2165828953127,no_dust
867,77.25416249999998,13667.406423750008,0.004741249999999999,1058.3962234085934,no_dust
868,0.0,0.0,-0.0175,11.327373567708333,no_dust
869,15.469256249999994,2919.5294837695337,-0.0023912499999999984,185.65887203671863,no_dust
870,23.229225000000007,4398.36811558594,-0.008157499999999998,298.6880497531251,no_dust
871,10.590468750000024,2194.2049716210954,-0.005212499999999996,111.34898954375011,no_dust
872,1.719975,380.4768200390626,-0.0013362499999999998,33.08389289921877,no_dust
873,6.299506578947369,1518.4491658100333,0.011853070175438591,70.09121613898027,no_dust
874,0.06753177966101694,17.152151913400424,-0.0057203389830508475,53.945524284957635,no_dust
875,1.9182375000000018,421.59161953124993,-0.0015387499999999976,51.631003952343775,no_dust
876,16.349643750000002,3240.8107950585913,0.0020400000000000027,183.0860762250002,no_dust
877,0.8430098684210525,211.77040938527952,-0.01075657894736842,101.46082191611846,no_dust
878,0.9437148876404495,222.27253961113064,0.001390449438202246,112.5749359462781,no_dust
879,,,,,no_dust
880,0.0,0.0,-0.0006309808612440197,41.9143035829097,no_dust
881,9.131421624713964,2153.846640982552,-0.01019879862700229,204.94041762103095,no_dust
882,11.18543674698795,2669.8850024943504,0.011471385542168677,199.73713916321555,no_dust
883,9.032031250000008,2166.2542602539042,-0.006321997549019607,285.664427547679,no_dust
884,0.9539290048543693,237.9958649214958,0.00010012135922330091,37.389059653746976,no_dust
885,47.736495535714276,9679.850284946986,0.004637605042016812,242.6108590615152,no_dust
886,27.817092225609773,6006.0260815429665,-0.014641768292682938,381.73444557291623,no_dust
887,7.293934628008744,1690.0018731836356,0.0008287746170678332,128.81596639599283,no_dust
888,,,,,no_dust
889,20.817474894291742,4754.281061810412,-0.0033337737843551793,432.9057166663909,no_dust
890,19.03616803278689,4420.250720334913,0.005779969262295081,420.78802560915074,no_dust
891,22.48534330985919,5019.851856745942,-0.0006639839034205237,372.9798596500885,no_dust
892,13.70625,3307.2324609375,0.02125,124.06204843750001,no_dust
893,,,,,no_dust
894,0.2744791666666666,69.52913434709822,-0.0017311507936507938,178.53919682229665,no_dust
895,0.0,0.0,0.001875,101.77187148437501,no_dust
896,0.0,0.0,-0.01139423076923077,101.24322442908654,no_dust
897,0.6448557692307693,162.37531865985576,-0.011432692307692298,186.48790319711534,no_dust
898,0.0243114406779661,6.1645456501588995,0.004078389830508475,34.624405846133484,no_dust
899,0.0,0.0,-0.005651041666666666,118.97137534179687,no_dust
900,,,,,no_dust
901,0.2125,54.05203124999999,0.0006249999999999959,168.20176549479166,no_dust
902,,,,,no_dust
903,,,,,no_dust
904,,,,,no_dust
905,,,,,no_dust
906,,,,,no_dust
907,,,,,no_dust
908,82.88902500000009,14231.042920546863,0.0023124999999999973,1524.0889059140627,no_dust
909,54.15137049788138,9758.613905732755,0.004590836864406779,730.091181189586,no_dust
910,77.64750000000001,13700.481085195299,-0.010174999999999993,1073.0004684281264,no_dust
911,28.51029781879194,5366.425593081483,-0.00099133109619687,442.31579175318075,no_dust
912,58.08645000000001,10746.165410859374,0.009399999999999997,1282.5199326249985,no_dust
913,28.550640581717442,5130.759714389284,-0.005202562326869803,459.09730823342255,no_dust
914,24.605835843373512,5323.560046945595,-0.009599648594377508,1048.6649227511605,no_dust
915,34.82685966257666,7191.283846997223,-0.004327709611451949,633.2370232441847,no_dust
916,29.738674450549457,5658.375405713427,0.0046153846153846175,601.5554311624311,no_dust
917,10.810406250000005,2563.1247155273463,-0.009575000000000005,601.3880352109367,no_dust
918,4.820850305498991,1186.0445982767958,-0.003954938900203667,313.5751701700931,no_dust
919,12.661706249999996,2989.39681423828,-0.0031437500000000024,486.37939970234373,no_dust
920,14.076318749999988,3317.139476894533,-0.0023137499999999985,416.89929354140634,no_dust
921,20.61260624999999,4538.983916074216,0.011536249999999994,167.9958256726563,no_dust
922,41.47925625000004,7802.629408300781,0.010671249999999988,608.3448241601565,no_dust
923,35.94352499999999,7381.574397421874,0.00040749999999999895,392.98942247968756,no_dust
924,30.499275000000008,6349.538339648441,-0.008811249999999996,286.5539379804686,no_dust
925,13.615087500000014,2993.8535159765593,-0.006988749999999999,171.44128997734376,no_dust
926,48.07036874999997,9216.184514941404,-0.005121250000000001,403.10804220234394,no_dust
927,28.054781249999984,5983.512157441405,0.01160875,420.63053481015623,no_dust
928,36.04424999999999,7084.150860234378,-0.005957500000000001,338.78865817031254,no_dust
,0,1,2,3,class
0,34.64621249999998,7469.211739570312,-0.0007637499999999988,874.524565177343,no_dust
1,48.42386249999999,9874.825025976557,0.008497500000000005,1005.3164437687508,no_dust
2,,,,,no_dust
3,0.0,0.0,-0.013437500000000002,401.0494263671875,no_dust
4,1.4098557692307692,355.12676908052885,0.007259615384615384,516.2727214242789,no_dust
5,0.095625,24.338654296875003,-0.010499999999999999,501.92604796875,no_dust
6,0.371875,94.166021484375,0.005125000000000001,520.409337578125,no_dust
7,,,,,no_dust
8,0.5784722222222223,145.98827473958332,-0.008009259259259256,77.43981232638889,no_dust
9,,,,,no_dust
10,,,,,no_dust
11,,,,,no_dust
12,,,,,no_dust
13,8.27538377192982,1809.3489961965468,0.003344298245614028,340.3281690218384,no_dust
14,,,,,no_dust
15,49.59758878830088,9911.048675873737,-0.004940807799442896,675.9564576928097,no_dust
16,,,,,no_dust
17,,,,,no_dust
18,,,,,no_dust
19,,,,,no_dust
20,,,,,no_dust
21,0.2699092741935484,68.38809365549393,0.009163306451612898,70.37117413684474,no_dust
22,0.23959023178807942,60.64149815035182,0.0026365894039735126,84.91613208557531,no_dust
23,0.33260869565217394,83.01289402173911,0.01480978260869565,48.279784222146745,no_dust
24,0.06594827586206897,16.69068426724138,-0.005862068965517241,22.54107869073276,no_dust
25,55.3424512987013,10763.680307173301,-0.012443181818181817,1523.4170122480373,no_dust
26,,,,,no_dust
27,,,,,no_dust
28,,,,,no_dust
29,,,,,no_dust
30,,,,,no_dust
31,0.0,0.0,-0.00625,11.396210937500001,no_dust
32,,,,,no_dust
33,0.0,0.0,-0.016875,122.276590234375,no_dust
34,0.0,0.0,-0.02,122.63145996093752,no_dust
35,3.240625,794.8544238281248,-0.008749999999999999,271.49779661458336,no_dust
36,0.34151785714285715,86.85119280133928,0.03446428571428571,317.16246562500004,no_dust
37,0.0,0.0,0.10468749999999999,106.4485123046875,no_dust
38,,,,,no_dust
39,0.0,0.0,-0.03166666666666667,222.32496145833332,no_dust
40,0.0,0.0,0.015624999999999998,208.47985455729167,no_dust
41,0.159375,40.412021484375,0.05125,215.8091203125,no_dust
42,,,,,no_dust
43,19.394640261627913,4183.149425588208,0.0028452034883720916,698.8558572106647,no_dust
44,42.05048076923077,8567.649451622592,-0.0016766826923076922,686.6223790640026,no_dust
45,16.575000000000003,3730.0491562499988,0.0008602941176470575,804.4409780974271,no_dust
46,24.099929932735428,5429.66620704001,-0.0024299327354260136,599.1726769951648,no_dust
47,2.1615234374999996,538.9566009521484,0.006406250000000001,55.442998437499995,no_dust
48,,,,,no_dust
49,2.03203125,508.34436767578126,0.010117187500000003,354.3734897705078,no_dust
50,3.3903409090909093,831.6626686789773,-0.005833333333333332,455.9421314867423,no_dust
51,0.44625000000000004,112.79805468750003,-0.021625,327.371684765625,no_dust
52,2.9643749999999995,709.8596367187499,-0.016520833333333332,420.24028613281246,no_dust
53,21.511940028901734,4690.704672202403,0.005202312138728323,956.7989629244951,no_dust
54,22.958443708609266,4784.511778249171,-0.003046357615894043,920.2389193449915,no_dust
55,19.157305743243246,4145.050959010769,-0.008010979729729733,876.2713804344384,no_dust
56,12.853862359550563,2927.3239555170303,-0.0030617977528089864,811.0068428678019,no_dust
57,19.16564597315437,4108.738548133391,-0.014509228187919459,842.6032493262375,no_dust
58,,,,,no_dust
59,,,,,no_dust
60,,,,,no_dust
61,,,,,no_dust
62,,,,,no_dust
63,,,,,no_dust
64,,,,,no_dust
65,,,,,no_dust
66,0.0,0.0,0.011875,49.152983984375,no_dust
67,,,,,no_dust
68,0.1275,32.43121874999999,0.0041874999999999985,438.04175792968755,no_dust
69,0.3870535714285715,98.2160532924107,-0.003526785714285714,560.6518918805804,no_dust
70,,,,,no_dust
71,,,,,no_dust
72,,,,,no_dust
73,,,,,no_dust
74,0.0,0.0,-0.003125,235.794365234375,no_dust
75,,,,,no_dust
76,0.0,0.0,0.09125,315.91542343750007,no_dust
77,,,,,no_dust
78,74.03245442708334,13156.970096130372,0.009978298611111111,2453.2863048638246,no_dust
79,64.92709821428572,12130.48015387834,-0.009937499999999997,2042.4691760295748,no_dust
80,71.01334727112673,12725.13590239188,0.006047535211267605,2474.1851624312276,no_dust
81,67.3567617595819,12468.048221125047,0.014337979094076655,2118.9877320666355,no_dust
82,70.65643705985919,12726.889960352939,0.01102992957746479,2360.9537601204893,no_dust
83,67.06544117647059,12186.214628906244,-0.005285467128027684,2162.9414155384957,no_dust
84,63.438702787769756,11908.62311252951,-0.0037792266187050326,1985.1780263447067,no_dust
85,67.80878702090591,12350.542650975884,-0.0011803135888501758,2301.652238673237,no_dust
86,,,,,no_dust
87,1.0642137096774194,265.16614887852813,0.0016330645161290345,594.0700626386088,no_dust
88,1.546875,386.98242187499994,-0.014375000000000002,572.2404749310662,no_dust
89,1.6704861111111116,418.0603255208334,0.0011458333333333355,715.4136533492476,no_dust
90,0.33918269230769227,85.91910081129808,0.004615384615384617,75.67540280448718,no_dust
91,0.0,0.0,0.006508620689655174,96.35493157327585,no_dust
92,0.0,0.0,-0.0234375,77.2901904296875,no_dust
